Year,Championship,Match,Grade,Place,Last Name,Preferred Name,Club,State,Info,Score
2015,ACTRA,Grand,Target Rifle - B,14,Lamb,Steve,Canberra Rifle Club,ACT,V,793.42
2015,ACTRA,Grand,Target Rifle - B,15,Pryde,Bill (William),Spalding,SA,V SV,791.45
2015,ACTRA,Grand,Target Rifle - B,16,Mitchell,Peter,West Wallsend Rifle Club Inc.,NSW,V,790.47
2015,ACTRA,Grand,Target Rifle - B,17,Jacobs,Robert,Bordertown,SA,V SV,776.43
2015,ACTRA,Grand,Target Rifle - C,1,Maguire,John,West Wallsend,NSW,NA,795.42
2015,ACTRA,Grand,Target Rifle - C,2,Pogson,Justin,Hornsby RSL Rifle Club,NSW,T,794.49
2015,ACTRA,Grand,Target Rifle - C,3,Flynn,Don,Woomera,SA,V,781.35
2015,ACTRA,Grand,Target Rifle - C,4,Thacker,Ian,Canberra Rifle Club,ACT,NA,752.46
2015,ACTRA,Grand,Target Rifle - C,5,West,Phillip,Darwin,NT,NA,737.33
2015,ACTRA,Grand,Target Rifle - C,6,Hannaford,Peter,Hornsby RSL No. 385,NSW,V SV,702.34
2015,ACTRA,Grand,F Standard - A,1,Willis,Geoff,Bathurst Rifle Club Inc.,NSW,V,981.63
2015,ACTRA,Grand,F Standard - A,2,Mace,Ernie,Central,QLD,V SV,976.5
2015,ACTRA,Grand,F Standard - A,3,Harvey,Bob,Marrickville Rifle Club Inc.,NSW,V SV SP,971.51
2015,ACTRA,Grand,F Standard - A,4,Sperring,Robert,Nowra Rifle Club Inc,NSW,V SV,968.51
2015,ACTRA,Grand,F Standard - A,5,Rhodes,Trevor,Castlemaine,VIC,V,968.49
2015,ACTRA,Grand,F Standard - A,6,Johnstone,Peter,Marrickville Rifle Club Inc.,NSW,V SV,965.55
2015,ACTRA,Grand,F Standard - A,7,Houston,Bruce,Rosedale,VIC,V SV,959.48
2015,ACTRA,Grand,F Standard - A,8,Taylor,Alan,Narromine-Dubbo,NSW,V SV,958.42
2015,ACTRA,Grand,F Standard - A,9,Kent,John,Fashions Mount Wellington,NSW,V,955.42
2015,ACTRA,Grand,F Standard - A,10,Monaghan,Scott,Dubbo Narromine,NSW,V SV,952.47
2015,ACTRA,Grand,F Standard - A,11,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,950.41
2015,ACTRA,Grand,F Standard - A,12,Willis,David,Armidale Rifle Club Inc.,NSW,V,949.34
2015,ACTRA,Grand,F Standard - B,1,Wilson,Liz,Ravenshoe Rifle Club Inc,QLD,V L,968.57
2015,ACTRA,Grand,F Standard - B,2,Daniel,Anthony,Bungendore Rifle Club,ACT,NA,957.47
2015,ACTRA,Grand,F Standard - B,3,Humbert,Allan,Roseville Rifle Club Inc.,NSW,V,942.42
2015,ACTRA,Grand,F Standard - B,4,Simpson,Clive,Narromine-Dubbo,NSW,V SV,941.54
2015,ACTRA,Grand,F Standard - B,5,Wilson,Murray,Ravenshoe Rifle Club Inc,QLD,V SV,941.31
2015,ACTRA,Grand,F Standard - B,6,Bakker,Frank,Bungendore Rifle Club,ACT,NA,938.35
2015,ACTRA,Grand,F Standard - B,7,Stacker,Ian,Goulburn Rifle Club Inc.,NSW,V,925.35
2015,ACTRA,Grand,F Standard - B,8,Bartlett,Robert,Wingham Rifle Club Inc.,NSW,V,922.33
2015,ACTRA,Grand,F Standard - B,9,Young,John,Ungarie Rifle Club Inc.,NSW,V,879.27
2015,ACTRA,Grand,F Open - FO,1,Davies,Rod,Cessnock Rifle Club Inc.,NSW,NA,1009.101
2015,ACTRA,Grand,F Open - FO,2,Fairbairn,Mark,Cannon Hill RSL,QLD,NA,1007.96
2015,ACTRA,Grand,F Open - FO,3,Paroz,Matthew,North Sydney Rifle Club Inc,NSW,NA,1006.9
2015,ACTRA,Grand,F Open - FO,3,Ferrara,Ben,Lithgow Rifle Club Inc,NSW,NA,1006.9
2015,ACTRA,Grand,F Open - FO,5,De La Rue,Phil,North Sydney,NSW,NA,1003.84
2015,ACTRA,Grand,F Open - FO,6,Hausler,Jenni,Brisbane,QLD,L,1002.78
2015,ACTRA,Grand,F Open - FO,7,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,NA,1001.9
2015,ACTRA,Grand,F Open - FO,8,Merriman,Peter,Canberra Rifle Club,NA,NA,997.77
2015,ACTRA,Grand,F Open - FO,9,Pedersen,Bob,Wodonga,VIC,V SV,997.66
2015,ACTRA,Grand,F Open - FO,10,Nelson,Steve,Beaudesert,NA,V,996.73
2015,ACTRA,Grand,F Open - FO,11,Dobson,David,North Sydney,VIC,NA,994.73
2015,ACTRA,Grand,F Open - FO,12,Mincham,Graham,Bundaberg-Burnett,NA,V SV,993.6
2015,ACTRA,Grand,F Open - FO,13,Dunstall,Spencer,Ungarie Rifle Club Inc.,NSW,V SV,992.71
2015,ACTRA,Grand,F Open - FO,14,Le Maitre,Russell,Canberra Rifle Club,ACT,NA,989.59
2015,ACTRA,Grand,F Open - FO,15,Bant,Robert,Sth Bendigo,VIC,V,979.64
2015,ACTRA,Grand,F Open - FO,16,Austen,Clifford,Nowra Rifle Club Inc,NSW,V,978.61
2015,ACTRA,Grand,F/TR - A,1,Sharp,Stephen,Bungendore Rifle Club,ACT,V,992.71
2015,ACTRA,Grand,F/TR - A,2,Sly,Daniel,Canberra Rifle Club,ACT,NA,983.44
2015,ACTRA,Grand,F/TR - A,3,Samuels,Mike,Beaudesert,QLD,V,982.53
2015,ACTRA,Grand,F/TR - A,4,Watson,Charles,Whangarei,NA,V U,976.62
2015,ACTRA,Grand,F/TR - A,5,Laughton,Don,Lang Lang,VIC,V,973.58
2015,ACTRA,Grand,F/TR - A,6,Mahon,Rod,Sth Bendigo,NA,V,964.52
2015,ACTRA,Grand,F/TR - A,7,May,Cedric,Canberra Rifle Club,ACT,V SV,950.45
2015,ACTRA,Grand,F/TR - A,8,Lawrence,Tim,Mackay,QLD,NA,948.43
2015,ACTRA,Grand,F/TR - A,9,Halloran,Mike,Junee,NSW,V SV,938.38
2015,VRA,Leadup,Target Rifle - A,1,Schwebel,Barbara,Holsworthy,NSW,L,299.32
2015,VRA,Leadup,Target Rifle - A,2,Cadden,Rob,Central,QLD,V,298.3
2015,VRA,Leadup,Target Rifle - A,3,Grosskreutz,Geoff,Brisbane,NA,V,297.35
2015,VRA,Leadup,Target Rifle - A,4,Emms,Ben,Lyndhurst Rifle Club Inc.,NSW,NA,297.3
2015,VRA,Leadup,Target Rifle - A,5,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,296.35
2015,VRA,Leadup,Target Rifle - A,6,Thurtell,Brett,Wodonga,NSW,NA,296.27
2015,VRA,Leadup,Target Rifle - A,7,Young,Ken,Southern Highlands,NSW,V SV,296.27
2015,VRA,Leadup,Target Rifle - A,8,Black,David,Shepparton/Nathalia,VIC,NA,296.24
2015,VRA,Leadup,Target Rifle - A,9,Waddle,Glenn,Tas NW Target Rifle Club,TAS,NA,296.22
2015,VRA,Leadup,Target Rifle - A,10,Cole,Colin,North Arm,QLD,NA,295.36
2015,VRA,Leadup,Target Rifle - A,11,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,295.36
2015,VRA,Leadup,Target Rifle - A,12,Schafferius,Peter,Central,QLD,NA,295.34
2015,VRA,Leadup,Target Rifle - A,13,Thurtell,Peter,Wingham Rifle Club Inc.,NSW,PP,295.32
2015,VRA,Leadup,Target Rifle - A,14,Evans,Geoff,Horsham,VIC,V,295.28
2015,VRA,Leadup,Target Rifle - A,15,Baxter,John,Lithgow Small Arms,NSW,V,294.31
2015,VRA,Leadup,Target Rifle - A,16,Kiefer,John,Bendigo,VIC,V,294.26
2015,VRA,Leadup,Target Rifle - A,17,Baker,Bill,Pacific,QLD,NA,294.21
2015,VRA,Leadup,Target Rifle - A,18,Griffiths,Helen,Pacific,QLD,V L,293.32
2015,VRA,Leadup,Target Rifle - A,19,Aitchison,Graham,Canberra Rifle Club,ACT,V,293.29
2015,VRA,Leadup,Target Rifle - A,20,McKay,Robert,Narromine-Dubbo,NSW,NA,293.21
2015,VRA,Leadup,Target Rifle - A,21,Collings,Michael,Te Puke,ACT,V,293.18
2015,VRA,Leadup,Target Rifle - A,22,Grenfell,Geoff,Bendigo,VIC,NA,292.31
2015,VRA,Leadup,Target Rifle - A,23,Thompson,Don,Natives,QLD,V SP,292.27
2015,VRA,Leadup,Target Rifle - A,24,Ford,Dudley,Mareeba Rifle Club Inc.,QLD,V,292.25
2015,VRA,Leadup,Target Rifle - A,25,Boschetti,Wayne,Marong,VIC,V,292.21
2015,VRA,Leadup,Target Rifle - A,26,Maher,Peter,Lilydale,VIC,V,291.3
2015,VRA,Leadup,Target Rifle - A,27,Hobbs,Alan,Natimuk,VIC,V,291.3
2015,VRA,Leadup,Target Rifle - A,28,Collings,Diane,Te Puke,ACT,L,291.24
2015,VRA,Leadup,Target Rifle - A,29,Barker,Tony,Shepparton/nathalia,VIC,NA,291.24
2015,VRA,Leadup,Target Rifle - A,30,McKenzie,Mal,Port Macquarie,NSW,NA,291.23
2015,VRA,Leadup,Target Rifle - A,31,Sims,Andrew,Port Jackson Rifle Club Inc.,NSW,NA,291.2
2015,VRA,Leadup,Target Rifle - A,32,Doxford,Thomas,Nowra Rifle Club Inc,NSW,V SV,291.17
2015,VRA,Leadup,Target Rifle - A,33,McIntosh,David,Canberra Rifle Club,ACT,NA,290.33
2015,VRA,Leadup,Target Rifle - A,34,Rankin,Mike,Wangaratta,VIC,V SV,290.25
2015,VRA,Leadup,Target Rifle - A,35,Watkins,Paul,Chapman Valley 83,WA,V SV,290.25
2015,VRA,Leadup,Target Rifle - A,36,Hickey,Terry,Colac,VIC,V,290.19
2015,VRA,Leadup,Target Rifle - A,37,Betts,Philip,Karramomus,VIC,NA,290.18
2015,VRA,Leadup,Target Rifle - A,38,Christie,Eric,Townsville Marksmen,QLD,V,289.25
2015,VRA,Leadup,Target Rifle - A,39,Coote,Laurie,Lang Lang,VIC,V SV,289.19
2015,VRA,Leadup,Target Rifle - A,40,Bright,Graeme,Bathurst Rifle Club Inc.,NSW,V,288.23
2015,VRA,Leadup,Target Rifle - A,41,Williams,Stephen,Bathurst Rifle Club Inc.,NSW,V,287.21
2015,VRA,Leadup,Target Rifle - A,42,Collings,Stuart,Mosman Neutral Bay,NSW,V,287.16
2015,VRA,Leadup,Target Rifle - A,43,Hayes,Len,Shepparton/nathalia,VIC,V,286.26
2015,VRA,Leadup,Target Rifle - A,44,Purden,Mike,Shepparton/nathalia,VIC,V,286.2
2015,VRA,Leadup,Target Rifle - A,45,Pollock,Doug,Townsville,QLD,NA,286.18
2015,VRA,Leadup,Target Rifle - A,46,Keel,Tyrone,Castlemaine,VIC,NA,285.22
2015,VRA,Leadup,Target Rifle - A,47,Caske,John,Natives,QLD,V,284.22
2015,VRA,Leadup,Target Rifle - A,48,Tapps,Richard,Lilydale,VIC,NA,283.23
2015,VRA,Leadup,Target Rifle - A,49,Jackson,Ross,Yarram,VIC,NA,283.22
2015,VRA,Leadup,Target Rifle - A,50,Wellburn,Geoff,Pacific,QLD,V,283.21
2015,VRA,Leadup,Target Rifle - A,51,Noll,Bluey (Ian),Whyalla,SA,V,283.21
2015,VRA,Leadup,Target Rifle - A,52,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,283.18
2015,VRA,Leadup,Target Rifle - A,53,Brdjanovic,Mijo,Brisbane,QLD,NA,283.14
2015,VRA,Leadup,Target Rifle - A,54,Letts,Tim,Darwin,VIC,NA,282.18
2015,VRA,Leadup,Target Rifle - A,55,Wittorff,George,Bunbury 12,WA,V SV SP,281.26
2015,VRA,Leadup,Target Rifle - A,56,Ballantyne,Bill,Hornsby RSL,NSW,V,280.19
2015,VRA,Leadup,Target Rifle - A,57,Hulett,Carol,Geelong,VIC,V L,280.1
2015,VRA,Leadup,Target Rifle - A,58,Sweet,Micheil,Sandford Target Rifle Club,TAS,V SV,274.17
2015,VRA,Leadup,Target Rifle - A,59,Doyle,Damien,Cooma Rifle Club Inc,NSW,V,273.16
2015,VRA,Leadup,Target Rifle - A,60,Edser,George,Central,QLD,NA,259.25
2015,VRA,Leadup,Target Rifle - B,1,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,289.18
2015,VRA,Leadup,Target Rifle - B,2,O\'Dwyer,Peter,Katandra,VIC,NA,288.19
2015,VRA,Leadup,Target Rifle - B,3,Hodder,Mike,Roseville Rifle Club Inc.,NSW,V,284.14
2015,VRA,Leadup,Target Rifle - B,4,Flavel,Malcolm,Whyalla,SA,V,284.12
2015,VRA,Leadup,Target Rifle - B,5,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,283.22
2015,VRA,Leadup,Target Rifle - B,6,Setford,Peter,Werribee,VIC,V,282.13
2015,VRA,Leadup,Target Rifle - B,7,Mitchell,Wayne,Maryborough,VIC,V,281.15
2015,VRA,Leadup,Target Rifle - B,8,Gerrett,Rodney,Wangaratta,VIC,V,281.12
2015,VRA,Leadup,Target Rifle - B,9,Reynolds,John,Mosman Neutral Bay RC,NSW,NA,280.15
2015,VRA,Leadup,Target Rifle - B,10,Horgan,Frank,Colac,VIC,SV,277.14
2015,VRA,Leadup,Target Rifle - B,11,McRae,Richard,Warragul/drouin,VIC,NA,275.17
2015,VRA,Leadup,Target Rifle - B,12,Jolme,Chris,Castlemaine,VIC,SV,273.15
2015,VRA,Leadup,Target Rifle - B,13,White,Barry,Wingham Rifle Club Inc.,NSW,V,272.15
2015,VRA,Leadup,Target Rifle - B,14,Walton,Garry,Mcc,VIC,NA,269.12
2015,VRA,Leadup,Target Rifle - B,15,Pryde,Bill (William),Spalding,SA,V SV,268.11
2015,VRA,Leadup,Target Rifle - B,16,Baker,Grant,Katandra,VIC,NA,268.9
2015,VRA,Leadup,Target Rifle - B,17,King,Paul,Phoenix Target,SA,NA,267.9
2015,VRA,Leadup,Target Rifle - B,18,Shambrook,Peter,Whyalla,SA,V,265.8
2015,VRA,Leadup,Target Rifle - C,1,Sims,Nicholas,Port Jackson Rifle Club Inc.,NSW,U J,272.9
2015,VRA,Leadup,Target Rifle - C,2,Hollis,Cynthia,Darwin,VIC,L,267.7
2015,VRA,Leadup,Target Rifle - C,3,Higgins,Derek,Grafton,NSW,NA,264.12
2015,VRA,Leadup,Target Rifle - C,4,Reynolds,Clancy,The Scots College Rifle Club,NA,NA,222.5
2015,VRA,Leadup,F Standard - A,1,Gustafsson,Paul,Sth Bendigo,VIC,NA,342.16
2015,VRA,Leadup,F Standard - A,2,Davies,Jenny,Sth Bendigo,VIC,V L,341.23
2015,VRA,Leadup,F Standard - A,3,Christie,Gail,Townsville Marksmen R.c. Inc.,QLD,V L,341.2
2015,VRA,Leadup,F Standard - A,4,Rhodes,Trevor,Castlemaine,VIC,V,335.16
2015,VRA,Leadup,F Standard - A,5,Houston,Bruce,Rosedale,VIC,V SV,334.16
2015,VRA,Leadup,F Standard - A,6,Eland,John,Fitzroy/Caulfield,VIC,V,333.21
2015,VRA,Leadup,F Standard - A,7,Cruickshank,Bob,Tooraweenah Rifle Club Inc.,NSW,V,333.15
2015,VRA,Leadup,F Standard - A,8,Drew,Peter,Brisbane RC,QLD,V,332.19
2015,VRA,Leadup,F Standard - A,9,Brewer,Terry,West Broken Hill,NSW,NA,332.1
2015,VRA,Leadup,F Standard - A,10,Melbourne,Joe,Nagambie,VIC,NA,329.1
2015,VRA,Leadup,F Standard - A,11,Willis,David,Armidale Rifle Club Inc.,NSW,V,327.8
2015,VRA,Leadup,F Standard - B,1,Eland,Kay,Fitz/caulfield,VIC,V L,336.11
2015,VRA,Leadup,F Standard - B,2,Lane,Richard,Natimuk,VIC,V,335.17
2015,VRA,Leadup,F Standard - B,3,Siebel,Adrian,Hornsby RSL Rifle Club,NSW,NA,334.15
2015,VRA,Leadup,F Standard - B,4,Sides,Warwick,Ungarie Rifle Club Inc.,NSW,V,332.8
2015,VRA,Leadup,F Standard - B,5,Daniel,David,Bungendore Rifle Club,ACT,NA,329.2
2015,VRA,Leadup,F Standard - B,6,Draffin,Neil,Bendigo,VIC,NA,327.17
2015,VRA,Leadup,F Standard - B,7,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,321.9
2015,VRA,Leadup,F Standard - B,8,Matthews,Ronald,Lyndhurst Rifle Club,NSW,V SV,315.8
2015,VRA,Leadup,F Standard - B,9,Duffield,Marty,Brisbane Mariners,QLD,NA,293.2
2015,VRA,Leadup,F Open - FO,1,Hausler,Jenni,Brisbane,QLD,L,354.29
2015,VRA,Leadup,F Open - FO,2,Tyler,Dale,Phoenix Target,SA,U,352.26
2015,VRA,Leadup,F Open - FO,3,Pedersen,Bob,Wodonga,VIC,V SV,352.26
2015,VRA,Leadup,F Open - FO,4,Lazos,Peter,Bacchus Marsh,VIC,V SV,351.21
2015,VRA,Leadup,F Open - FO,5,Davies,Adam,Sth Bendigo,VIC,NA,351.2
2015,VRA,Leadup,F Open - FO,6,Krake,Geoffrey,Bendigo,VIC,V,350.24
2015,VRA,Leadup,F Open - FO,7,Giddens,Michelle,Sth Bendigo,VIC,L,348.27
2015,VRA,Leadup,F Open - FO,8,Giddens,Philip,Sth Bendigo,VIC,NA,340.2
2015,VRA,Leadup,F Open - FO,9,Nelson,Norman,Moe City,VIC,NA,340.14
2015,VRA,Leadup,F Open - FO,10,Austen,Clifford,Nowra Rifle Club Inc,NSW,V,338.17
2015,VRA,Leadup,F Open - FO,11,Bant,Robert,Sth Bendigo,VIC,V,332.14
2015,VRA,Leadup,F Open - FO,12,Nelson,Steve,Beaudesert,NA,V,329.13
2015,VRA,Leadup,F/TR - A,1,Seaman,Alan,Gosford District,NSW,V SV,341.18
2015,VRA,Leadup,F/TR - A,2,Mahon,Rod,Sth Bendigo,NA,V,340.17
2015,VRA,Leadup,F/TR - A,3,Hunt,Gary,Sth Bendigo,VIC,V,339.1
2015,VRA,Leadup,F/TR - A,4,Laughton,Don,Lang Lang,VIC,V,338.14
2015,VRA,Leadup,F/TR - A,5,Sharp,Stephen,Bungendore Rifle Club,ACT,V,336.14
2015,VRA,Leadup,F/TR - A,6,Hall,Liam,South Bendigo,VIC,U,332.17
2015,VRA,Leadup,F/TR - A,7,May,Cedric,Canberra Rifle Club,ACT,V SV,332.12
2015,VRA,Leadup,F/TR - A,8,Gee,Terrence,East Central Dra,VIC,V SV,332.1
2015,VRA,Leadup,F/TR - A,9,Hall,Michael,South Bendigo,VIC,NA,331.12
2015,VRA,Leadup,F/TR - A,10,Austin,Bill,Werribee,VIC,V,321.8
2015,VRA,Leadup,F/TR - A,11,Dowling,Shane,Canberra Rifle Club,ACT,NA,293.5
2016,SARA,Leadup,Target Rifle - A,1,Aitchison,Graham,Canberra Rifle Club,ACT,V,297.32
2016,SARA,Leadup,Target Rifle - A,2,Atkinson,Rhyder,Wallaroo,SA,NA,296.37
2016,SARA,Leadup,Target Rifle - A,3,Teglasi,Mirko,Brisbane,QLD,NA,295.38
2016,SARA,Leadup,Target Rifle - A,4,Semmler,Brad,Light River,SA,NA,295.3
2016,SARA,Leadup,Target Rifle - A,5,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,295.27
2016,SARA,Leadup,Target Rifle - A,6,Wilson,Andrew,Narrabri Rifle Club Inc.,NSW,NA,293.33
2016,SARA,Leadup,Target Rifle - A,7,Pinyon,Frank O.,Cyclists & Torrens Valley,SA,NA,293.22
2016,SARA,Leadup,Target Rifle - A,8,Christie,Eric,Townsville Marksmen,QLD,V,292.31
2016,SARA,Leadup,Target Rifle - A,9,Bradshaw,Philip,Cyclists & Torrens Valley,SA,V,291.2
2016,SARA,Leadup,Target Rifle - A,10,Maher,Peter,Lilydale,VIC,V,290.28
2016,SARA,Leadup,Target Rifle - A,11,Letts,Tim,Darwin,VIC,NA,290.24
2016,SARA,Leadup,Target Rifle - A,12,Noll,Bluey (Ian),Whyalla,SA,V,290.2
2016,SARA,Leadup,Target Rifle - A,13,Paech,Robert,Murray Bridge,SA,NA,289.24
2016,SARA,Leadup,Target Rifle - A,14,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,286.21
2016,SARA,Leadup,Target Rifle - A,15,DODS  (L/M),Allan,Subiaco,WA,V SP,285.18
2016,SARA,Leadup,Target Rifle - A,16,Cock,Nick,Bathurst Rifle Club Inc.,NSW,NA,284.28
2016,SARA,Leadup,Target Rifle - A,17,Hansen,Alison,Mount Barker,SA,L,284.2
2016,SARA,Leadup,Target Rifle - B,1,Reynolds,John,Mosman Neutral Bay RC,NSW,NA,288.23
2016,SARA,Leadup,Target Rifle - B,2,Flavel,Malcolm,Whyalla,SA,V,287.19
2016,SARA,Leadup,Target Rifle - B,3,Chinnery,Ann,Marian Rifle Club Inc.,QLD,L,285.23
2016,SARA,Leadup,Target Rifle - B,4,Chester,Frank,Mareeba Rifle Club Inc.,QLD,V,284.22
2016,SARA,Leadup,Target Rifle - B,5,ODonnell,Leigh,Pacific,NSW,NA,284.18
2016,SARA,Leadup,Target Rifle - B,6,McKnight,Les,Whyalla,SA,V,282.18
2016,SARA,Leadup,Target Rifle - B,7,George,Craig,Phoenix Target,SA,NA,281.16
2016,SARA,Leadup,Target Rifle - B,8,Pryde,Bill (William),Spalding,SA,V SV,280.18
2016,SARA,Leadup,Target Rifle - B,9,Hucks,Allen,Yunta,SA,NA,280.18
2016,SARA,Leadup,Target Rifle - B,10,McRae,Tony,Mount Gambier,SA,NA,278.24
2016,SARA,Leadup,Target Rifle - B,11,White,Allen,Loxton,SA,V,278.22
2016,SARA,Leadup,Target Rifle - B,12,Hulett,Carol,Geelong,VIC,V L,277.18
2016,SARA,Leadup,Target Rifle - B,13,Hannaford,Robert,Whyalla,SA,NA,277.14
2016,SARA,Leadup,Target Rifle - B,14,Hulett,Peter,Geelong,VIC,V,276.1
2016,SARA,Leadup,Target Rifle - B,15,McDonald,David,Murray Bridge,SA,NA,272.16
2016,SARA,Leadup,Target Rifle - B,16,Williams,Chris,Phoenix Target,SA,V,266.13
2016,SARA,Leadup,Target Rifle - B,17,Kairl,Neville,Whyalla,SA,V,263.8
2016,SARA,Leadup,Target Rifle - C,1,Hollis,Cynthia,Darwin,VIC,L,283.15
2016,SARA,Leadup,Target Rifle - C,2,Higgins,Derek,Grafton Rifle Club Inc.,NSW,V,274.15
2016,SARA,Leadup,Target Rifle - C,3,Jacobs,Robert,Bordertown,SA,V SV,271.1
2016,SARA,Leadup,Target Rifle - C,4,Cadd,John,Murray Bridge,SA,V,266.15
2016,SARA,Leadup,Target Rifle - C,5,Flynn,Don,Woomera,SA,V,264.13
2016,SARA,Leadup,Target Rifle - C,6,Lindner,David,Kapunda,SA,V,262.1
2016,SARA,Leadup,Target Rifle - C,7,Hannaford,Peter,Hornsby RSL No. 385,NSW,V SV,258.7
2016,SARA,Leadup,F Standard - A,1,Green,Chris,Cyclists & Torrens Valley,SA,NA,340.15
2016,SARA,Leadup,F Standard - A,2,Kanik,Edmund,Phoenix Target,SA,NA,339.14
2016,SARA,Leadup,F Standard - A,3,Freebairn,James,Balaklava,SA,V SV,335.17
2016,SARA,Leadup,F Standard - A,4,Reid,Mahlon,Boddington 214,WA,V SV SP,334.18
2016,SARA,Leadup,F Standard - A,5,Wingrove,Brian,Central Australia,NT,NA,332.14
2016,SARA,Leadup,F Standard - A,6,May,Cedric,Canberra Rifle Club,ACT,V SV,325.9
2016,SARA,Leadup,F Standard - B,1,Upchurch,Gerald,Sandford Target Rifle Club,TAS,V SV,327.9
2016,SARA,Leadup,F Standard - B,2,Wilkes,Leonard,Port Pirie,SA,NA,319.7
2016,SARA,Leadup,F Standard - B,3,Freebairn,Dene,Balaklava,SA,V,312.11
2016,SARA,Leadup,F Standard - B,4,Steel,Richard,Yunta,SA,V,303.1
2016,SARA,Leadup,F Open - FO,1,Nugent,Tim,Cessnock Rifle Club Inc.,NSW,NA,356.25
2016,SARA,Leadup,F Open - FO,2,Webley,Brent,Kapunda,SA,NA,351.26
2016,SARA,Leadup,F Open - FO,3,Tillack,Lowell,Goondiwindi,QLD,NA,351.25
2016,SARA,Leadup,F Open - FO,4,Waites,Michael,Warragul/Drouin,VIC,NA,351.23
2016,SARA,Leadup,F Open - FO,5,Fraser,Alan,Rosedale,VIC,V,350.28
2016,SARA,Leadup,F Open - FO,6,Hausler,Jenni,Brisbane,QLD,L,350.25
2016,SARA,Leadup,F Open - FO,7,Braund,Richard,Cyclists & Torrens Valley,SA,NA,349.24
2016,SARA,Leadup,F Open - FO,8,Sutton,Colin,Goondiwindi,QLD,NA,345.19
2016,SARA,Leadup,F Open - FO,9,Bant,Robert,Sth Bendigo,VIC,V,345.12
2016,SARA,Leadup,F Open - FO,10,Stoddard,Lee,Cyclists & Torrens Valley,SA,L,335.16
2016,SARA,Leadup,F/TR - A,1,Mahon,Rod,Sth Bendigo,NA,V,348.18
2016,SARA,Leadup,F/TR - A,2,Blackmore,Daniel,Cyclists & Torrens Valley,SA,NA,346.26
2016,SARA,Leadup,F/TR - A,3,Laughton,Don,Lang Lang,VIC,V,343.22
2016,SARA,Leadup,F/TR - A,4,Smithson,Stephen,Kapunda,SA,V,335.12
2016,SARA,Leadup,F/TR - A,5,Chalmers,Doug,Robinvale,VIC,V SV,333.9
2016,SARA,Leadup,F/TR - A,6,Galpin,Bryan,Cyclists & Torrens Valley,SA,NA,318.1
2016,SARA,Queens,Target Rifle - A,1,Atkinson,Rhyder,Wallaroo,SA,NA,394.34
2016,SARA,Queens,Target Rifle - A,2,Teglasi,Mirko,Brisbane,QLD,NA,391.44
2016,SARA,Queens,Target Rifle - A,3,Aitchison,Graham,Canberra Rifle Club,ACT,V,387.37
2016,SARA,Queens,Target Rifle - A,4,Cock,Nick,Bathurst Rifle Club Inc.,NSW,NA,386.41
2016,SARA,Queens,Target Rifle - A,5,Wilson,Andrew,Narrabri Rifle Club Inc.,NSW,NA,386.29
2016,SARA,Queens,Target Rifle - A,6,Savage,Paul,Port Pirie,SA,NA,384.35
2016,SARA,Queens,Target Rifle - A,7,Pinyon,Frank O.,Cyclists & Torrens Valley,SA,NA,384.29
2016,SARA,Queens,Target Rifle - A,8,Muller,B. Kym,Mount Gambier,SA,NA,383.34
2016,SARA,Queens,Target Rifle - A,9,Maher,Peter,Lilydale,VIC,V,383.26
2016,SARA,Queens,Target Rifle - A,10,Bradshaw,Philip,Cyclists & Torrens Valley,SA,V,382.31
2016,SARA,Queens,Target Rifle - A,11,Noll,Bluey (Ian),Whyalla,SA,V,382.26
2016,SARA,Queens,Target Rifle - A,12,Paech,Robert,Murray Bridge,SA,NA,382.2
2016,SARA,Queens,Target Rifle - A,13,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,381.35
2016,SARA,Queens,Target Rifle - A,14,Harrison,Harro (Gordon),Murray Bridge,SA,V SV,380.22
2016,SARA,Queens,Target Rifle - A,15,Konieczny,Flav,Mount Gambier,SA,NA,378.26
2016,SARA,Queens,Target Rifle - A,16,Caske,John,Natives,QLD,V,377.27
2016,SARA,Queens,Target Rifle - A,17,Semmler,Brad,Light River,SA,NA,376.24
2016,SARA,Queens,Target Rifle - A,18,Christie,Eric,Townsville Marksmen,QLD,V,375.31
2016,SARA,Queens,Target Rifle - A,19,Kasparian,Tony,Mount Gambier,SA,NA,375.19
2016,SARA,Queens,Target Rifle - A,20,Letts,Tim,Darwin,VIC,NA,373.22
2016,SARA,Queens,Target Rifle - A,21,Hansen,Alison,Mount Barker,SA,L,371.19
2016,SARA,Queens,Target Rifle - A,22,Collins,Peter,Balaklava,SA,V,363.18
2016,SARA,Queens,Target Rifle - A,23,Wingrove,Shaun,Canberra Rifle Club,NSW,NA,362.14
2016,SARA,Queens,Target Rifle - A,24,Dods,Allan,Subiaco,WA,V,361.18
